"time","bx","by","bz","mx","my","mz"
-0.672,2507.709935,-246.021576,924.479711,0,0,0
-0.664,2523.525749,-248.408616,914.606951,0,0,0
-0.656,2523.51907,-248.685476,904.848794,0,0,0
-0.648,2522.747924,-253.956627,892.620048,0,0,0
-0.64,2569.746922,-260.768996,876.984603,0,0,0
-0.632,2601.971657,-265.378264,866.672049,0,0,0
-0.624,2633.86907,-269.935739,858.583699,0,0,0
-0.616,2651.077638,-272.422542,848.712543,0,0,0
-0.608,2701.084804,-279.429462,835.855887,0,0,0
-0.6,2717.698547,-281.806129,830.522985,0,0,0
-0.592,2750.080364,-291.659656,819.604064,0,0,0
-0.584,2783.802521,-296.653806,803.705377,0,0,0
-0.576,2800.487988,-299.163859,795.5343,0,0,0
-0.568,2766.06605,-305.141936,784.184642,0,0,0
-0.56,2765.078791,-310.456979,776.602076,0,0,0
-0.552,2797.747257,-320.442609,768.098106,0,0,0
-0.544,2815.06742,-322.865638,765.248127,0,0,0
-0.536,2831.442052,-330.530597,759.842193,0,0,0
-0.528,2883.556829,-332.490367,758.208613,0,0,0
-0.52,2917.548478,-337.451513,751.741131,0,0,0
-0.512,2969.029745,-345.038127,739.514297,0,0,0
-0.504,2968.148728,-350.419294,734.502185,0,0,0
-0.496,3001.468931,-355.774822,719.918344,0,0,0
-0.488,3016.586498,-363.721172,714.0239,0,0,0
-0.48,3034.393839,-366.366337,708.187164,0,0,0
-0.472,3037.239011,-366.564397,700.717327,0,0,0
-0.464,3091.126216,-379.681212,691.235005,0,0,0
-0.456,3127.563645,-384.815269,689.923703,0,0,0
-0.448,3183.371494,-392.652022,685.409245,0,0,0
-0.44,3202.502649,-395.181013,687.559535,0,0,0
-0.432,3218.858745,-408.429356,692.665074,0,0,0
-0.424,3236.337723,-416.482062,692.21225,0,0,0
-0.416,3253.414832,-430.087918,689.408822,0,0,0
-0.408,3252.18612,-435.651285,684.228181,0,0,0
-0.4,3289.953382,-441.296877,677.446779,0,0,0
-0.392,3345.856644,-449.589541,675.059479,0,0,0
-0.384,3384.028626,-460.48798,679.622691,0,0,0
-0.376,3460.112626,-477.293596,679.638805,0,0,0
-0.368,3436.927493,-490.866552,683.890103,0,0,0
-0.36,3532.228224,-516.50161,686.426593,0,0,0
-0.352,3530.09156,-521.985404,689.297728,0,0,0
-0.344,3547.63834,-530.308642,697.079515,0,0,0
-0.336,3523.778052,-538.325253,700.843721,0,0,0
-0.328,3562.5957,-549.913982,702.68496,0,0,0
-0.32,3493.505854,-573.751235,711.498713,0,0,0
-0.312,3530.01664,-591.001577,713.611627,0,0,0
-0.304,3585.762654,-611.662929,712.202109,0,0,0
-0.296,3646.670603,-621.319881,713.258361,0,0,0
-0.288,3686.197531,-633.333396,718.167375,0,0,0
-0.28,3681.673557,-644.468311,721.330956,0,0,0
-0.272,3632.873481,-659.91613,731.776465,0,0,0
-0.264,3628.250741,-670.768125,740.542501,0,0,0
-0.256,3601.264166,-683.966899,744.470714,0,0,0
-0.248,3574.145619,-696.878475,753.968181,0,0,0
-0.24,3630.098343,-718.007318,761.402126,0,0,0
-0.232,3685.644079,-739.456596,765.992729,0,0,0
-0.224,3638.052581,-748.905341,770.359989,0,0,0
-0.216,3689.941051,-776.182705,772.318272,0,0,0
-0.208,3682.594204,-792.664586,778.667412,0,0,0
-0.2,3719.088397,-805.430762,780.705249,0,0,0
-0.192,3705.760577,-827.118482,792.78616,0,0,0
-0.184,3703.496476,-837.694297,810.404364,0,0,0
-0.176,3675.181545,-849.669553,834.016537,0,0,0
-0.168,3689.781552,-864.301295,839.763323,0,0,0
-0.16,3702.982951,-884.84506,837.369732,0,0,0
-0.152,3714.716513,-905.086175,843.35845,0,0,0
-0.144,3686.895518,-917.662198,844.308205,0,0,0
-0.136,3740.517572,-940.255269,849.500895,0,0,0
-0.128,3712.102285,-952.790473,850.442643,0,0,0
-0.12,3764.41829,-975.675284,852.757108,0,0,0
-0.112,3735.462994,-988.077223,853.697713,0,0,0
-0.104,3826.191124,-1024.757737,864.383969,0,0,0
-0.096,3842.732924,-1033.989812,875.814908,0,0,0
-0.088,3794.043827,-1041.589885,891.2545,0,0,0
-0.08,3790.185045,-1052.303404,903.23723,0,0,0
-0.072,3783.321985,-1062.749345,915.015741,0,0,0
-0.064,3695.222672,-1067.481825,925.075683,0,0,0
-0.056,3673.794317,-1068.85645,922.671843,0,0,0
-0.048,3664.068076,-1084.761815,928.842998,0,0,0
-0.04,3634.255177,-1096.413264,932.206242,0,0,0
-0.032,3665.082051,-1115.672949,929.480683,0,0,0
-0.024,3658.769796,-1157.364899,924.91581,0,0,0
-0.016,3605.620373,-1169.548119,928.608777,0,0,0
-0.008,3581.783627,-1200.591681,935.13838,0,0,0
0,3596.885362,-1209.991104,940.790658,0,0,0
